Council,Region,Year,PropertyType,NumSales,MedianPrice,MeanPrice,YoY_Median_Growth_Pct,Median_Index_2004base,IsAggregate,IsPreliminary
Mildura Rural City,Regional Victoria,2006,Unit/Apartment,193,150000,152378,4.9,107.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2007,Unit/Apartment,220,160000,159740,6.67,114.3,FALSE,FALSE
Mildura Rural City,Regional Victoria,2008,Unit/Apartment,200,155000,163694,-3.12,110.7,FALSE,FALSE
Mildura Rural City,Regional Victoria,2009,Unit/Apartment,185,152500,158831,-1.61,108.9,FALSE,FALSE
Mildura Rural City,Regional Victoria,2010,Unit/Apartment,129,165000,177433,8.2,117.9,FALSE,FALSE
Mildura Rural City,Regional Victoria,2011,Unit/Apartment,99,150000,159454,-9.09,107.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2012,Unit/Apartment,157,137757,154178,-8.16,98.4,FALSE,FALSE
Mildura Rural City,Regional Victoria,2013,Unit/Apartment,214,148000,156258,7.44,105.7,FALSE,FALSE
Mildura Rural City,Regional Victoria,2014,Unit/Apartment,208,160625,174326,8.53,114.7,FALSE,FALSE
Mildura Rural City,Regional Victoria,2015,Unit/Apartment,194,160000,186616,-0.39,114.3,FALSE,FALSE
Mildura Rural City,Regional Victoria,2016,Unit/Apartment,176,177500,188055,10.94,126.8,FALSE,FALSE
Mildura Rural City,Regional Victoria,2017,Unit/Apartment,193,185000,190817,4.23,132.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2018,Unit/Apartment,150,210250,219088,13.65,150.2,FALSE,FALSE
Mildura Rural City,Regional Victoria,2019,Unit/Apartment,144,205000,210875,-2.5,146.4,FALSE,FALSE
Mildura Rural City,Regional Victoria,2020,Unit/Apartment,140,215000,230177,4.88,153.6,FALSE,FALSE
Mildura Rural City,Regional Victoria,2021,Unit/Apartment,227,250000,272128,16.28,178.6,FALSE,FALSE
Mildura Rural City,Regional Victoria,2022,Unit/Apartment,175,292750,315100,17.1,209.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2023,Unit/Apartment,143,311000,337006,6.23,222.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2024,Unit/Apartment,193,320000,335012,2.89,228.6,FALSE,FALSE
Mildura Rural City,Regional Victoria,2025,Unit/Apartment,35,374000,375158,16.87,267.1,FALSE,TRUE
Mildura Rural City,Regional Victoria,2004,Vacant Land,354,63000,66696,,100,FALSE,FALSE
Mildura Rural City,Regional Victoria,2005,Vacant Land,365,75000,77552,19.05,119,FALSE,FALSE
Mildura Rural City,Regional Victoria,2006,Vacant Land,329,81000,86279,8,128.6,FALSE,FALSE
Mildura Rural City,Regional Victoria,2007,Vacant Land,257,78500,83549,-3.09,124.6,FALSE,FALSE
Mildura Rural City,Regional Victoria,2008,Vacant Land,167,79530,81310,1.31,126.2,FALSE,FALSE
Mildura Rural City,Regional Victoria,2009,Vacant Land,366,74900,83763,-5.82,118.9,FALSE,FALSE
Mildura Rural City,Regional Victoria,2010,Vacant Land,188,81500,96732,8.81,129.4,FALSE,FALSE
Mildura Rural City,Regional Victoria,2011,Vacant Land,288,80000,87133,-1.84,127,FALSE,FALSE
Mildura Rural City,Regional Victoria,2012,Vacant Land,198,83000,88055,3.75,131.7,FALSE,FALSE
Mildura Rural City,Regional Victoria,2013,Vacant Land,209,87000,92132,4.82,138.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2014,Vacant Land,181,87000,92448,0,138.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2015,Vacant Land,213,95000,104274,9.2,150.8,FALSE,FALSE
Mildura Rural City,Regional Victoria,2016,Vacant Land,230,96000,111394,1.05,152.4,FALSE,FALSE
Mildura Rural City,Regional Victoria,2017,Vacant Land,240,108000,121127,12.5,171.4,FALSE,FALSE
Mildura Rural City,Regional Victoria,2018,Vacant Land,244,129000,129781,19.44,204.8,FALSE,FALSE
Mildura Rural City,Regional Victoria,2019,Vacant Land,254,132000,134772,2.33,209.5,FALSE,FALSE
Mildura Rural City,Regional Victoria,2020,Vacant Land,426,135000,137964,2.27,214.3,FALSE,FALSE
Mildura Rural City,Regional Victoria,2021,Vacant Land,399,149000,150125,10.37,236.5,FALSE,FALSE
Mildura Rural City,Regional Victoria,2022,Vacant Land,211,169000,184185,13.42,268.3,FALSE,FALSE
Mildura Rural City,Regional Victoria,2023,Vacant Land,163,170000,182600,0.59,269.8,FALSE,FALSE
Mildura Rural City,Regional Victoria,2024,Vacant Land,183,179000,176842,5.29,284.1,FALSE,FALSE
Mildura Rural City,Regional Victoria,2025,Vacant Land,31,185000,189435,3.35,293.7,FALSE,TRUE
Mitchell Shire,Regional Victoria,2004,House,435,192000,196136,,100,FALSE,FALSE
Mitchell Shire,Regional Victoria,2005,House,400,212500,213474,10.68,110.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2006,House,393,230000,233138,8.24,119.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2007,House,503,230000,236962,0,119.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2008,House,390,240000,238560,4.35,125,FALSE,FALSE
Mitchell Shire,Regional Victoria,2009,House,449,252000,252793,5,131.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2010,House,434,289250,293489,14.78,150.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2011,House,422,295000,297729,1.99,153.6,FALSE,FALSE
Mitchell Shire,Regional Victoria,2012,House,397,300000,303484,1.69,156.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2013,House,435,308000,311318,2.67,160.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2014,House,484,310000,313228,0.65,161.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2015,House,528,317500,324232,2.42,165.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2016,House,585,338200,348477,6.52,176.1,FALSE,FALSE
Mitchell Shire,Regional Victoria,2017,House,725,390000,398645,15.32,203.1,FALSE,FALSE
Mitchell Shire,Regional Victoria,2018,House,681,445000,455661,14.1,231.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2019,House,557,440000,461570,-1.12,229.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2020,House,589,480000,482697,9.09,250,FALSE,FALSE
Mitchell Shire,Regional Victoria,2021,House,865,555850,576272,15.8,289.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2022,House,721,609000,633314,9.56,317.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2023,House,764,600000,605305,-1.48,312.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2024,House,924,613500,626839,2.25,319.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2025,House,146,590000,593957,-3.83,307.3,FALSE,TRUE
Mitchell Shire,Regional Victoria,2004,Unit/Apartment,53,178000,158771,,100,FALSE,FALSE
Mitchell Shire,Regional Victoria,2005,Unit/Apartment,47,197000,200648,10.67,110.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2006,Unit/Apartment,53,190000,183991,-3.55,106.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2007,Unit/Apartment,55,210000,199450,10.53,118,FALSE,FALSE
Mitchell Shire,Regional Victoria,2008,Unit/Apartment,62,211500,205842,0.71,118.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2009,Unit/Apartment,74,234500,206189,10.87,131.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2010,Unit/Apartment,82,249000,231544,6.18,139.9,FALSE,FALSE
Mitchell Shire,Regional Victoria,2011,Unit/Apartment,70,252500,245703,1.41,141.9,FALSE,FALSE
Mitchell Shire,Regional Victoria,2012,Unit/Apartment,67,250000,235434,-0.99,140.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2013,Unit/Apartment,66,248500,237924,-0.6,139.6,FALSE,FALSE
Mitchell Shire,Regional Victoria,2014,Unit/Apartment,75,241002,243121,-3.02,135.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2015,Unit/Apartment,74,249500,254083,3.53,140.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2016,Unit/Apartment,97,275000,265015,10.22,154.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2017,Unit/Apartment,115,305000,280508,10.91,171.3,FALSE,FALSE
Mitchell Shire,Regional Victoria,2018,Unit/Apartment,74,320000,315630,4.92,179.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2019,Unit/Apartment,71,330000,324633,3.12,185.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2020,Unit/Apartment,69,360000,386255,9.09,202.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2021,Unit/Apartment,128,392500,399822,9.03,220.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2022,Unit/Apartment,70,420000,424835,7.01,236,FALSE,FALSE
Mitchell Shire,Regional Victoria,2023,Unit/Apartment,93,425000,415341,1.19,238.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2024,Unit/Apartment,100,422500,422685,-0.59,237.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2025,Unit/Apartment,14,382500,362714,-9.47,214.9,FALSE,TRUE
Mitchell Shire,Regional Victoria,2004,Vacant Land,292,93250,97805,,100,FALSE,FALSE
Mitchell Shire,Regional Victoria,2005,Vacant Land,166,105501,105774,13.14,113.1,FALSE,FALSE
Mitchell Shire,Regional Victoria,2006,Vacant Land,182,105625,111471,0.12,113.3,FALSE,FALSE
Mitchell Shire,Regional Victoria,2007,Vacant Land,216,109000,110938,3.2,116.9,FALSE,FALSE
Mitchell Shire,Regional Victoria,2008,Vacant Land,263,98000,103857,-10.09,105.1,FALSE,FALSE
Mitchell Shire,Regional Victoria,2009,Vacant Land,663,118000,117855,20.41,126.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2010,Vacant Land,718,135000,137719,14.41,144.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2011,Vacant Land,467,145000,145374,7.41,155.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2012,Vacant Land,392,144000,144125,-0.69,154.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2013,Vacant Land,337,149000,148530,3.47,159.8,FALSE,FALSE
Mitchell Shire,Regional Victoria,2014,Vacant Land,327,147000,149616,-1.34,157.6,FALSE,FALSE
Mitchell Shire,Regional Victoria,2015,Vacant Land,445,150000,154586,2.04,160.9,FALSE,FALSE
Mitchell Shire,Regional Victoria,2016,Vacant Land,725,159000,165549,6,170.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2017,Vacant Land,1058,183000,197952,15.09,196.2,FALSE,FALSE
Mitchell Shire,Regional Victoria,2018,Vacant Land,715,245000,240151,33.88,262.7,FALSE,FALSE
Mitchell Shire,Regional Victoria,2019,Vacant Land,386,249000,254872,1.63,267,FALSE,FALSE
Mitchell Shire,Regional Victoria,2020,Vacant Land,936,248000,253326,-0.4,266,FALSE,FALSE
Mitchell Shire,Regional Victoria,2021,Vacant Land,2625,270000,277928,8.87,289.5,FALSE,FALSE
Mitchell Shire,Regional Victoria,2022,Vacant Land,883,316000,319944,17.04,338.9,FALSE,FALSE
Mitchell Shire,Regional Victoria,2023,Vacant Land,337,312500,330395,-1.11,335.1,FALSE,FALSE
Mitchell Shire,Regional Victoria,2024,Vacant Land,344,310000,322125,-0.8,332.4,FALSE,FALSE
Mitchell Shire,Regional Victoria,2025,Vacant Land,33,330000,321207,6.45,353.9,FALSE,TRUE
Moira Shire,Regional Victoria,2004,House,403,175000,196825,,100,FALSE,FALSE
Moira Shire,Regional Victoria,2005,House,419,180000,201015,2.86,102.9,FALSE,FALSE
Moira Shire,Regional Victoria,2006,House,400,200000,227356,11.11,114.3,FALSE,FALSE
Moira Shire,Regional Victoria,2007,House,389,214000,258319,7,122.3,FALSE,FALSE
Moira Shire,Regional Victoria,2008,House,295,210000,241074,-1.87,120,FALSE,FALSE
Moira Shire,Regional Victoria,2009,House,324,215000,239590,2.38,122.9,FALSE,FALSE
Moira Shire,Regional Victoria,2010,House,311,235000,262926,9.3,134.3,FALSE,FALSE
Moira Shire,Regional Victoria,2011,House,304,226000,259242,-3.83,129.1,FALSE,FALSE
Moira Shire,Regional Victoria,2012,House,326,235000,253255,3.98,134.3,FALSE,FALSE
Moira Shire,Regional Victoria,2013,House,363,220000,245458,-6.38,125.7,FALSE,FALSE
Moira Shire,Regional Victoria,2014,House,360,235000,259464,6.82,134.3,FALSE,FALSE
Moira Shire,Regional Victoria,2015,House,433,250000,266881,6.38,142.9,FALSE,FALSE
Moira Shire,Regional Victoria,2016,House,471,255000,295284,2,145.7,FALSE,FALSE
Moira Shire,Regional Victoria,2017,House,512,260000,291618,1.96,148.6,FALSE,FALSE
Moira Shire,Regional Victoria,2018,House,499,260000,315283,0,148.6,FALSE,FALSE
Moira Shire,Regional Victoria,2019,House,410,301500,330945,15.96,172.3,FALSE,FALSE
Moira Shire,Regional Victoria,2020,House,462,317500,383185,5.31,181.4,FALSE,FALSE
Moira Shire,Regional Victoria,2021,House,606,389500,446299,22.68,222.6,FALSE,FALSE
Moira Shire,Regional Victoria,2022,House,485,440000,532447,12.97,251.4,FALSE,FALSE
Moira Shire,Regional Victoria,2023,House,347,490000,558441,11.36,280,FALSE,FALSE
Moira Shire,Regional Victoria,2024,House,373,515000,563948,5.1,294.3,FALSE,FALSE
Moira Shire,Regional Victoria,2025,House,70,478500,498664,-7.09,273.4,FALSE,TRUE
Moira Shire,Regional Victoria,2004,Unit/Apartment,124,145000,144497,,100,FALSE,FALSE
Moira Shire,Regional Victoria,2005,Unit/Apartment,92,170500,180618,17.59,117.6,FALSE,FALSE
Moira Shire,Regional Victoria,2006,Unit/Apartment,103,170000,180138,-0.29,117.2,FALSE,FALSE
Moira Shire,Regional Victoria,2007,Unit/Apartment,110,202500,207898,19.12,139.7,FALSE,FALSE
Moira Shire,Regional Victoria,2008,Unit/Apartment,68,175000,207473,-13.58,120.7,FALSE,FALSE
Moira Shire,Regional Victoria,2009,Unit/Apartment,108,186250,224273,6.43,128.4,FALSE,FALSE
Moira Shire,Regional Victoria,2010,Unit/Apartment,72,186750,208741,0.27,128.8,FALSE,FALSE
Moira Shire,Regional Victoria,2011,Unit/Apartment,73,187000,236132,0.13,129,FALSE,FALSE
Moira Shire,Regional Victoria,2012,Unit/Apartment,67,200000,205676,6.95,137.9,FALSE,FALSE
Moira Shire,Regional Victoria,2013,Unit/Apartment,80,190000,198668,-5,131,FALSE,FALSE
Moira Shire,Regional Victoria,2014,Unit/Apartment,86,192250,226711,1.18,132.6,FALSE,FALSE
Moira Shire,Regional Victoria,2015,Unit/Apartment,70,205000,223121,6.63,141.4,FALSE,FALSE
Moira Shire,Regional Victoria,2016,Unit/Apartment,80,196000,208221,-4.39,135.2,FALSE,FALSE
Moira Shire,Regional Victoria,2017,Unit/Apartment,110,211250,228726,7.78,145.7,FALSE,FALSE
Moira Shire,Regional Victoria,2018,Unit/Apartment,105,220000,235642,4.14,151.7,FALSE,FALSE
Moira Shire,Regional Victoria,2019,Unit/Apartment,81,222000,234673,0.91,153.1,FALSE,FALSE
Moira Shire,Regional Victoria,2020,Unit/Apartment,92,259500,277903,16.89,179,FALSE,FALSE
Moira Shire,Regional Victoria,2021,Unit/Apartment,76,287500,364139,10.79,198.3,FALSE,FALSE
Moira Shire,Regional Victoria,2022,Unit/Apartment,67,340000,356365,18.26,234.5,FALSE,FALSE
Moira Shire,Regional Victoria,2023,Unit/Apartment,76,316500,401615,-6.91,218.3,FALSE,FALSE
Moira Shire,Regional Victoria,2024,Unit/Apartment,73,365000,467780,15.32,251.7,FALSE,FALSE
Moira Shire,Regional Victoria,2025,Unit/Apartment,9,345000,413555,-5.48,237.9,FALSE,TRUE
Moira Shire,Regional Victoria,2004,Vacant Land,302,57500,59465,,100,FALSE,FALSE
Moira Shire,Regional Victoria,2005,Vacant Land,275,63002,67804,9.57,109.6,FALSE,FALSE
Moira Shire,Regional Victoria,2006,Vacant Land,191,78000,82794,23.81,135.7,FALSE,FALSE
Moira Shire,Regional Victoria,2007,Vacant Land,218,101000,119353,29.49,175.7,FALSE,FALSE
Moira Shire,Regional Victoria,2008,Vacant Land,171,80000,93173,-20.79,139.1,FALSE,FALSE
Moira Shire,Regional Victoria,2009,Vacant Land,173,87975,90594,9.97,153,FALSE,FALSE
Moira Shire,Regional Victoria,2010,Vacant Land,156,95000,100735,7.99,165.2,FALSE,FALSE
Moira Shire,Regional Victoria,2011,Vacant Land,132,89000,99202,-6.32,154.8,FALSE,FALSE
Moira Shire,Regional Victoria,2012,Vacant Land,112,87832,98569,-1.31,152.8,FALSE,FALSE
Moira Shire,Regional Victoria,2013,Vacant Land,123,90880,105571,3.47,158.1,FALSE,FALSE
Moira Shire,Regional Victoria,2014,Vacant Land,144,88500,95857,-2.62,153.9,FALSE,FALSE
Moira Shire,Regional Victoria,2015,Vacant Land,131,100000,112451,12.99,173.9,FALSE,FALSE
Moira Shire,Regional Victoria,2016,Vacant Land,132,109121,127937,9.12,189.8,FALSE,FALSE
Moira Shire,Regional Victoria,2017,Vacant Land,104,111000,121313,1.72,193,FALSE,FALSE
Moira Shire,Regional Victoria,2018,Vacant Land,174,149500,164273,34.68,260,FALSE,FALSE
Moira Shire,Regional Victoria,2019,Vacant Land,196,131500,146554,-12.04,228.7,FALSE,FALSE
Moira Shire,Regional Victoria,2020,Vacant Land,276,152500,177948,15.97,265.2,FALSE,FALSE
Moira Shire,Regional Victoria,2021,Vacant Land,748,178000,202497,16.72,309.6,FALSE,FALSE
Moira Shire,Regional Victoria,2022,Vacant Land,225,221000,299358,24.16,384.3,FALSE,FALSE
Moira Shire,Regional Victoria,2023,Vacant Land,100,230000,269544,4.07,400,FALSE,FALSE
Moira Shire,Regional Victoria,2024,Vacant Land,127,220000,286771,-4.35,382.6,FALSE,FALSE
Moira Shire,Regional Victoria,2025,Vacant Land,20,210000,258150,-4.55,365.2,FALSE,TRUE
Monash City,Metro Melbourne,2004,House,1951,380250,413472,,100,FALSE,FALSE
Monash City,Metro Melbourne,2005,House,2159,390000,421212,2.56,102.6,FALSE,FALSE
Monash City,Metro Melbourne,2006,House,2228,430000,462096,10.26,113.1,FALSE,FALSE
Monash City,Metro Melbourne,2007,House,2418,535300,568220,24.49,140.8,FALSE,FALSE
Monash City,Metro Melbourne,2008,House,1680,571350,602232,6.73,150.3,FALSE,FALSE
Monash City,Metro Melbourne,2009,House,2055,615000,649885,7.64,161.7,FALSE,FALSE
Monash City,Metro Melbourne,2010,House,1855,718000,764948,16.75,188.8,FALSE,FALSE
Monash City,Metro Melbourne,2011,House,1682,679882,728106,-5.31,178.8,FALSE,FALSE
Monash City,Metro Melbourne,2012,House,1717,668000,717957,-1.75,175.7,FALSE,FALSE
Monash City,Metro Melbourne,2013,House,2111,750000,806812,12.28,197.2,FALSE,FALSE
Monash City,Metro Melbourne,2014,House,2327,860000,965641,14.67,226.2,FALSE,FALSE
Monash City,Metro Melbourne,2015,House,2632,1100000,1197905,27.91,289.3,FALSE,FALSE
Monash City,Metro Melbourne,2016,House,2035,1110000,1201867,0.91,291.9,FALSE,FALSE
Monash City,Metro Melbourne,2017,House,2091,1256888,1343125,13.23,330.5,FALSE,FALSE
Monash City,Metro Melbourne,2018,House,1672,1185012,1287075,-5.72,311.6,FALSE,FALSE
Monash City,Metro Melbourne,2019,House,1727,1122600,1220223,-5.27,295.2,FALSE,FALSE
Monash City,Metro Melbourne,2020,House,1346,1200000,1280854,6.89,315.6,FALSE,FALSE
Monash City,Metro Melbourne,2021,House,2203,1388800,1470892,15.73,365.2,FALSE,FALSE
Monash City,Metro Melbourne,2022,House,1860,1400000,1495014,0.81,368.2,FALSE,FALSE
Monash City,Metro Melbourne,2023,House,1855,1450007,1587904,3.57,381.3,FALSE,FALSE
Monash City,Metro Melbourne,2024,House,1931,1423000,1563113,-1.86,374.2,FALSE,FALSE
Monash City,Metro Melbourne,2025,House,119,1400000,1544960,-1.62,368.2,FALSE,TRUE
Monash City,Metro Melbourne,2004,Unit/Apartment,940,301500,326434,,100,FALSE,FALSE
Monash City,Metro Melbourne,2005,Unit/Apartment,1058,320000,350537,6.14,106.1,FALSE,FALSE
Monash City,Metro Melbourne,2006,Unit/Apartment,1030,350000,374438,9.38,116.1,FALSE,FALSE
Monash City,Metro Melbourne,2007,Unit/Apartment,1385,390000,420873,11.43,129.4,FALSE,FALSE
Monash City,Metro Melbourne,2008,Unit/Apartment,966,405000,424180,3.85,134.3,FALSE,FALSE
Monash City,Metro Melbourne,2009,Unit/Apartment,1399,450000,467342,11.11,149.3,FALSE,FALSE
Monash City,Metro Melbourne,2010,Unit/Apartment,1258,481100,490111,6.91,159.6,FALSE,FALSE
Monash City,Metro Melbourne,2011,Unit/Apartment,1213,475000,485888,-1.27,157.5,FALSE,FALSE
Monash City,Metro Melbourne,2012,Unit/Apartment,1092,488250,506572,2.79,161.9,FALSE,FALSE
Monash City,Metro Melbourne,2013,Unit/Apartment,1521,525000,537191,7.53,174.1,FALSE,FALSE
Monash City,Metro Melbourne,2014,Unit/Apartment,1777,532000,572810,1.33,176.5,FALSE,FALSE
Monash City,Metro Melbourne,2015,Unit/Apartment,2054,630400,640879,18.5,209.1,FALSE,FALSE
Monash City,Metro Melbourne,2016,Unit/Apartment,1442,663750,685524,5.29,220.1,FALSE,FALSE
Monash City,Metro Melbourne,2017,Unit/Apartment,1725,656000,706983,-1.17,217.6,FALSE,FALSE
Monash City,Metro Melbourne,2018,Unit/Apartment,1476,697449,730888,6.32,231.3,FALSE,FALSE
Monash City,Metro Melbourne,2019,Unit/Apartment,1270,750005,779964,7.54,248.8,FALSE,FALSE
Monash City,Metro Melbourne,2020,Unit/Apartment,1189,765000,786252,2,253.7,FALSE,FALSE
Monash City,Metro Melbourne,2021,Unit/Apartment,1783,834000,857219,9.02,276.6,FALSE,FALSE
Monash City,Metro Melbourne,2022,Unit/Apartment,1576,773000,805907,-7.31,256.4,FALSE,FALSE
Monash City,Metro Melbourne,2023,Unit/Apartment,1450,820000,859002,6.08,272,FALSE,FALSE
Monash City,Metro Melbourne,2024,Unit/Apartment,1407,800000,839283,-2.44,265.3,FALSE,FALSE
Monash City,Metro Melbourne,2025,Unit/Apartment,140,663500,710524,-17.06,220.1,FALSE,TRUE
Monash City,Metro Melbourne,2004,Vacant Land,59,272500,274917,,100,FALSE,FALSE
Monash City,Metro Melbourne,2005,Vacant Land,85,275000,262000,0.92,100.9,FALSE,FALSE
Monash City,Metro Melbourne,2006,Vacant Land,68,277500,281282,0.91,101.8,FALSE,FALSE
Monash City,Metro Melbourne,2007,Vacant Land,53,318000,368901,14.59,116.7,FALSE,FALSE
Monash City,Metro Melbourne,2008,Vacant Land,20,412500,386892,29.72,151.4,FALSE,FALSE
Monash City,Metro Melbourne,2009,Vacant Land,19,340000,379607,-17.58,124.8,FALSE,FALSE
Monash City,Metro Melbourne,2010,Vacant Land,25,380000,422022,11.76,139.4,FALSE,FALSE
Monash City,Metro Melbourne,2011,Vacant Land,39,395000,470772,3.95,145,FALSE,FALSE
Monash City,Metro Melbourne,2012,Vacant Land,40,354000,490119,-10.38,129.9,FALSE,FALSE
Monash City,Metro Melbourne,2013,Vacant Land,36,505000,544865,42.66,185.3,FALSE,FALSE
Monash City,Metro Melbourne,2014,Vacant Land,33,580000,655632,14.85,212.8,FALSE,FALSE
Monash City,Metro Melbourne,2015,Vacant Land,21,650000,713821,12.07,238.5,FALSE,FALSE
Monash City,Metro Melbourne,2016,Vacant Land,19,880000,844870,35.38,322.9,FALSE,FALSE
Monash City,Metro Melbourne,2017,Vacant Land,22,1121500,1101203,27.44,411.6,FALSE,FALSE
Monash City,Metro Melbourne,2018,Vacant Land,25,763000,1046400,-31.97,280,FALSE,FALSE
Monash City,Metro Melbourne,2019,Vacant Land,22,865250,1020045,13.4,317.5,FALSE,FALSE
Monash City,Metro Melbourne,2020,Vacant Land,31,710000,978243,-17.94,260.6,FALSE,FALSE
Monash City,Metro Melbourne,2021,Vacant Land,33,1000000,1074627,40.85,367,FALSE,FALSE
Monash City,Metro Melbourne,2022,Vacant Land,14,1260000,1327042,26,462.4,FALSE,FALSE
